autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10
870,baseline_visit_arm_1,,,12,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
871,baseline_visit_arm_1,,,12,124,1,,,2,3,3,,3,,99,"Se encuentra fuera de la comunidad . ",,,,,,,,,,,,,,
872,baseline_visit_arm_1,,,12,128,1,,,2,3,99,"Padre se encuentra fuera de la comunidad",99,"No se encuntra el padre de la menor",99,"No se encuentra el padre del menor",,,,,,,,,,,,,,
873,baseline_visit_arm_1,,,12,453,1,,,6,1,99,"Padre biologico ausente",,,,,,,,,,,,,,,,,,
874,baseline_visit_arm_1,,,12,456,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
875,baseline_visit_arm_1,,,12,137,1,,,2,0,,,,,,,,,,,,,,,,,,,,
876,baseline_visit_arm_1,,,12,141,1,,,5,0,,,,,,,,,,,,,,,,,,,,
877,baseline_visit_arm_1,,,12,132,1,,,3,3,1,,1,,1,,,,,,,,,,,,,,,
878,baseline_visit_arm_1,,,12,452,1,,,1,3,2,,2,,2,,,,,,,,,,,,,,,
879,baseline_visit_arm_1,,,12,117,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
881,baseline_visit_arm_1,,,12,106,2,1,,,,,,,,,,,,,,,,,,,,,,,
882,baseline_visit_arm_1,,,12,131,2,99,Viaje,,,,,,,,,,,,,,,,,,,,,,
883,baseline_visit_arm_1,,,29,126,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
884,baseline_visit_arm_1,,,29,130,1,,,6,0,,,,,,,,,,,,,,,,,,,,
885,baseline_visit_arm_1,,,29,139,1,,,1,2,99,"Madre fallecida",99,"Madre fallecida",,,,,,,,,,,,,,,,
886,baseline_visit_arm_1,,,29,106,1,,,5,0,,,,,,,,,,,,,,,,,,,,
887,baseline_visit_arm_1,,,29,450,1,,,1,3,99,"De viaje por motivo de trabajo",99,"Menor de edad ",99,"Menor de edad",,,,,,,,,,,,,,
888,baseline_visit_arm_1,,,29,134,1,,,1,4,99,"No está en casa por motivo de trabajo",99,"Hijo menor de edad",99,"Hijo menor de edad",99,"Hija menor de edad",,,,,,,,,,,,
889,baseline_visit_arm_1,,,29,460,1,,,1,4,99,"Papá no está en casa por motivo de trabajo",99,"Hija menor de edad",99,"Hijo menor de edad",99,"Hijo menor de edad",,,,,,,,,,,,
890,baseline_visit_arm_1,,,29,104,1,,,0,1,99,"Enfermedad congénita",,,,,,,,,,,,,,,,,,
891,baseline_visit_arm_1,,,29,119,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
892,baseline_visit_arm_1,,,29,457,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
893,baseline_visit_arm_1,,,29,123,1,,,2,1,5,,,,,,,,,,,,,,,,,,,
894,baseline_visit_arm_1,,,29,125,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
895,baseline_visit_arm_1,,,29,115,1,,,4,1,99,"No es padre biologico del menor",,,,,,,,,,,,,,,,,,
896,baseline_visit_arm_1,,,29,111,1,,,8,2,99,"Hija mayor se encuentra en la ciudad estudiando",3,,,,,,,,,,,,,,,,,
897,baseline_visit_arm_1,,,29,110,1,,,2,0,,,,,,,,,,,,,,,,,,,,
898,baseline_visit_arm_1,,,29,116,1,,,2,0,,,,,,,,,,,,,,,,,,,,
899,baseline_visit_arm_1,,,29,136,1,,,2,0,,,,,,,,,,,,,,,,,,,,
900,baseline_visit_arm_1,,,29,113,1,,,5,2,1,,1,,,,,,,,,,,,,,,,,
901,baseline_visit_arm_1,,,29,456,1,,,2,3,2,,2,,2,,,,,,,,,,,,,,,
902,baseline_visit_arm_1,,,29,459,1,,,2,0,,,,,,,,,,,,,,,,,,,,
903,baseline_visit_arm_1,,,29,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,
904,baseline_visit_arm_1,,,29,453,2,99,"No quieren tomar pastilla",,0,,,,,,,,,,,,,,,,,,,,
905,baseline_visit_arm_1,,,29,454,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
906,baseline_visit_arm_1,,,29,117,1,,,2,1,99,"Papá fallecio",,,,,,,,,,,,,,,,,,
907,baseline_visit_arm_1,,,29,300,1,,,1,0,,,,,,,,,,,,,,,,,,,,
908,baseline_visit_arm_1,,,29,102,1,,,2,0,,,,,,,,,,,,,,,,,,,,
909,baseline_visit_arm_1,,,29,124,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
910,baseline_visit_arm_1,,,29,114,1,,,2,5,3,,3,,3,,3,,3,,,,,,,,,,,
911,baseline_visit_arm_1,,,29,112,2,1,,,,,,,,,,,,,,,,,,,,,,,
912,baseline_visit_arm_1,,,29,458,2,1,,,,,,,,,,,,,,,,,,,,,,,
913,baseline_visit_arm_1,,,29,122,2,1,,,,,,,,,,,,,,,,,,,,,,,
914,baseline_visit_arm_1,,,29,120,1,,,3,0,,,,,,,,,,,,,,,,,,,,
915,baseline_visit_arm_1,,,29,133,1,,,1,0,,,,,,,,,,,,,,,,,,,,
916,baseline_visit_arm_1,,,29,127,1,,,0,1,99,Enfermedad,,,,,,,,,,,,,,,,,,
917,baseline_visit_arm_1,,,29,135,2,99,Viaje,,,,,,,,,,,,,,,,,,,,,,
918,baseline_visit_arm_1,,,29,453,1,,,2,0,,,,,,,,,,,,,,,,,,,,
920,baseline_visit_arm_1,,,29,461,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
921,baseline_visit_arm_1,,,14,110,1,,,5,2,2,,2,,,,,,,,,,,,,,,,,
922,baseline_visit_arm_1,,,14,129,1,,,1,0,,,,,,,,,,,,,,,,,,,,
923,baseline_visit_arm_1,,,14,120,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
924,baseline_visit_arm_1,,,14,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
925,baseline_visit_arm_1,,,14,124,1,,,2,0,,,,,,,,,,,,,,,,,,,,
926,baseline_visit_arm_1,,,14,125,1,,,6,0,,,,,,,,,,,,,,,,,,,,
927,baseline_visit_arm_1,,,14,452,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
928,baseline_visit_arm_1,,,14,102,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
929,baseline_visit_arm_1,,,14,101,1,,,7,1,1,,,,,,3,,3,,3,,,,,,,,,
930,baseline_visit_arm_1,,,14,450,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
931,baseline_visit_arm_1,,,14,130,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
932,baseline_visit_arm_1,,,14,105,1,,,2,0,,,,,,,,,,,,,,,,,,,,
933,baseline_visit_arm_1,,,14,123,1,,,2,0,,,,,,,,,,,,,,,,,,,,
934,baseline_visit_arm_1,,,14,126,1,,,1,6,3,,3,,3,,3,,3,,3,,,,,,,,,
935,baseline_visit_arm_1,,,14,127,1,,,2,1,99,"Esta en iquitos",,,,,,,,,,,,,,,,,,
936,baseline_visit_arm_1,,,14,451,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
937,baseline_visit_arm_1,,,14,107,1,,,6,0,,,,,,,,,,,,,,,,,,,,
938,baseline_visit_arm_1,,,14,109,1,,,4,0,,,,,,,,,,,,,,,,,,,,
939,baseline_visit_arm_1,,,14,128,1,,,3,0,,,,,,,,,,,,,,,,,,,,
940,baseline_visit_arm_1,,,14,108,1,,,1,0,,,,,,,,,,,,,,,,,,,,
941,baseline_visit_arm_1,,,14,114,1,,,8,0,,,,,,,,,,,,,,,,,,,,
942,baseline_visit_arm_1,,,14,112,1,,,6,0,,,,,,,,,,,,,,,,,,,,
943,baseline_visit_arm_1,,,14,111,1,,,3,0,,,,,,,,,,,,,,,,,,,,
944,baseline_visit_arm_1,,,14,117,1,,,1,0,,,,,,,,,,,,,,,,,,,,
945,baseline_visit_arm_1,,,14,104,1,,,2,0,,,,,,,,,,,,,,,,,,,,
946,baseline_visit_arm_1,,,14,122,1,,,2,0,,,,,,,,,,,,,,,,,,,,
947,baseline_visit_arm_1,,,14,121,1,,,7,0,,,,,,,,,,,,,,,,,,,,
948,baseline_visit_arm_1,,,14,116,1,,,7,2,99,"Madre ausente",99,"Madre ausente",,,,,,,,,,,,,,,,
949,baseline_visit_arm_1,,,14,137,1,,,1,0,,,,,,,,,,,,,,,,,,,,
950,baseline_visit_arm_1,,,14,136,1,,,1,0,,,,,,,,,,,,,,,,,,,,
951,baseline_visit_arm_1,,,14,144,1,,,5,0,,,,,,,,,,,,,,,,,,,,
952,baseline_visit_arm_1,,,14,131,1,,,4,1,1,,,,,,,,,,,,,,,,,,,
953,baseline_visit_arm_1,,,14,133,1,,,2,4,5,,99,"No vive com su padre biológico",99,"No vive con su padre biólogico",99,"No vive con su padre biólogico",,,,,,,,,,,,
954,baseline_visit_arm_1,,,14,146,1,,,5,0,,,,,,,,,,,,,,,,,,,,
955,baseline_visit_arm_1,,,14,454,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
956,baseline_visit_arm_1,,,14,139,1,,,1,5,1,,3,,3,,3,,3,,,,,,,,,,,
957,baseline_visit_arm_1,,,14,459,1,,,4,0,,,,,,,,,,,,,,,,,,,,
958,baseline_visit_arm_1,,,14,457,1,,,1,4,2,,3,,3,,3,,,,,,,,,,,,,
960,baseline_visit_arm_1,,,14,143,1,,,3,1,99,"Padre Ausente",,,,,,,,,,,,,,,,,,
961,baseline_visit_arm_1,,,14,147,1,,,3,0,,,,,,,,,,,,,,,,,,,,
962,baseline_visit_arm_1,,,14,140,1,,,2,0,,,,,,,,,,,,,,,,,,,,
963,baseline_visit_arm_1,,,14,142,1,,,1,1,99,"No tramito nunca su dni",,,,,,,,,,,,,,,,,,
964,baseline_visit_arm_1,,,14,141,1,,,1,6,99,"El jefe del hogar se encuentra de viaje por un mes ",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",,,,,,,,
965,baseline_visit_arm_1,,,14,145,1,,,1,0,,,,,,,,,,,,,,,,,,,,
970,baseline_visit_arm_1,,,24,111,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
971,baseline_visit_arm_1,,,24,110,1,,,5,0,,,,,,,,,,,,,,,,,,,,
972,baseline_visit_arm_1,,,24,116,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
973,baseline_visit_arm_1,,,24,119,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
974,baseline_visit_arm_1,,,24,117,1,,,5,1,99,"No vive con el padre biológico",,,,,,,,,,,,,,,,,,
975,baseline_visit_arm_1,,,24,107,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
976,baseline_visit_arm_1,,,24,126,1,,,2,0,,,,,,,,,,,,,,,,,,,,
977,baseline_visit_arm_1,,,24,450,1,,,4,0,,,,,,,,,,,,,,,,,,,,
978,baseline_visit_arm_1,,,24,109,1,,,0,2,99,Enfermedad,99,Enfermedad,,,,,,,,,,,,,,,,
979,baseline_visit_arm_1,,,24,106,1,,,3,2,2,,2,,,,,,,,,,,,,,,,,
980,baseline_visit_arm_1,,,24,114,1,,,0,4,99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",,,,,,,,,,,,
981,baseline_visit_arm_1,,,24,104,1,,,1,3,99,"Padre Ausente",99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,
982,baseline_visit_arm_1,,,24,113,1,,,4,5,1,,99,"Padre Ausente",99,"Padre Ausente",5,,7,,,,,,,,,,,
983,baseline_visit_arm_1,,,24,101,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,
984,baseline_visit_arm_1,,,24,103,1,,,0,3,99,Enfermedad,3,,3,,,,,,,,,,,,,,,
