autonum,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,appr_comm_id,appr_hh_code,appr_hh_yn,appr_hh_not,appr_hh_not_other,appr_n_accpt,appr_n_rfs,appr_rfs_rsn_1,appr_rfs_rsn_other_1,appr_rfs_rsn_2,appr_rfs_rsn_other_2,appr_rfs_rsn_3,appr_rfs_rsn_other_3,appr_rfs_rsn_4,appr_rfs_rsn_other_4,appr_rfs_rsn_5,appr_rfs_rsn_other_5,appr_rfs_rsn_6,appr_rfs_rsn_other_6,appr_rfs_rsn_7,appr_rfs_rsn_other_7,appr_rfs_rsn_8,appr_rfs_rsn_other_8,appr_rfs_rsn_9,appr_rfs_rsn_other_9,appr_rfs_rsn_10,appr_rfs_rsn_other_10
870,baseline_visit_arm_1,,,12,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
871,baseline_visit_arm_1,,,12,124,1,,,2,3,3,,3,,99,"Se encuentra fuera de la comunidad . ",,,,,,,,,,,,,,
872,baseline_visit_arm_1,,,12,128,1,,,2,3,99,"Padre se encuentra fuera de la comunidad",99,"No se encuntra el padre de la menor",99,"No se encuentra el padre del menor",,,,,,,,,,,,,,
873,baseline_visit_arm_1,,,12,453,1,,,6,1,99,"Padre biologico ausente",,,,,,,,,,,,,,,,,,
874,baseline_visit_arm_1,,,12,456,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
875,baseline_visit_arm_1,,,12,137,1,,,2,0,,,,,,,,,,,,,,,,,,,,
876,baseline_visit_arm_1,,,12,141,1,,,5,0,,,,,,,,,,,,,,,,,,,,
877,baseline_visit_arm_1,,,12,132,1,,,3,3,1,,1,,1,,,,,,,,,,,,,,,
878,baseline_visit_arm_1,,,12,452,1,,,1,3,2,,2,,2,,,,,,,,,,,,,,,
879,baseline_visit_arm_1,,,12,117,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
881,baseline_visit_arm_1,,,12,106,2,1,,,,,,,,,,,,,,,,,,,,,,,
882,baseline_visit_arm_1,,,12,131,2,99,Viaje,,,,,,,,,,,,,,,,,,,,,,
883,baseline_visit_arm_1,,,29,126,1,,,3,1,99,"Padre ausente",,,,,,,,,,,,,,,,,,
884,baseline_visit_arm_1,,,29,130,1,,,6,0,,,,,,,,,,,,,,,,,,,,
885,baseline_visit_arm_1,,,29,139,1,,,1,2,99,"Madre fallecida",99,"Madre fallecida",,,,,,,,,,,,,,,,
886,baseline_visit_arm_1,,,29,106,1,,,5,0,,,,,,,,,,,,,,,,,,,,
887,baseline_visit_arm_1,,,29,450,1,,,1,3,99,"De viaje por motivo de trabajo",99,"Menor de edad ",99,"Menor de edad",,,,,,,,,,,,,,
888,baseline_visit_arm_1,,,29,134,1,,,1,4,99,"No está en casa por motivo de trabajo",99,"Hijo menor de edad",99,"Hijo menor de edad",99,"Hija menor de edad",,,,,,,,,,,,
889,baseline_visit_arm_1,,,29,460,1,,,1,4,99,"Papá no está en casa por motivo de trabajo",99,"Hija menor de edad",99,"Hijo menor de edad",99,"Hijo menor de edad",,,,,,,,,,,,
890,baseline_visit_arm_1,,,29,104,1,,,0,1,99,"Enfermedad congénita",,,,,,,,,,,,,,,,,,
891,baseline_visit_arm_1,,,29,119,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
892,baseline_visit_arm_1,,,29,457,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
893,baseline_visit_arm_1,,,29,123,1,,,2,1,5,,,,,,,,,,,,,,,,,,,
894,baseline_visit_arm_1,,,29,125,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
895,baseline_visit_arm_1,,,29,115,1,,,4,1,99,"No es padre biologico del menor",,,,,,,,,,,,,,,,,,
896,baseline_visit_arm_1,,,29,111,1,,,8,2,99,"Hija mayor se encuentra en la ciudad estudiando",3,,,,,,,,,,,,,,,,,
897,baseline_visit_arm_1,,,29,110,1,,,2,0,,,,,,,,,,,,,,,,,,,,
898,baseline_visit_arm_1,,,29,116,1,,,2,0,,,,,,,,,,,,,,,,,,,,
899,baseline_visit_arm_1,,,29,136,1,,,2,0,,,,,,,,,,,,,,,,,,,,
900,baseline_visit_arm_1,,,29,113,1,,,5,2,1,,1,,,,,,,,,,,,,,,,,
901,baseline_visit_arm_1,,,29,456,1,,,2,3,2,,2,,2,,,,,,,,,,,,,,,
902,baseline_visit_arm_1,,,29,459,1,,,2,0,,,,,,,,,,,,,,,,,,,,
903,baseline_visit_arm_1,,,29,109,1,,,1,0,,,,,,,,,,,,,,,,,,,,
904,baseline_visit_arm_1,,,29,453,2,99,"No quieren tomar pastilla",,0,,,,,,,,,,,,,,,,,,,,
905,baseline_visit_arm_1,,,29,454,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
906,baseline_visit_arm_1,,,29,117,1,,,2,1,99,"Papá fallecio",,,,,,,,,,,,,,,,,,
907,baseline_visit_arm_1,,,29,300,1,,,1,0,,,,,,,,,,,,,,,,,,,,
908,baseline_visit_arm_1,,,29,102,1,,,2,0,,,,,,,,,,,,,,,,,,,,
909,baseline_visit_arm_1,,,29,124,1,,,1,1,5,,,,,,,,,,,,,,,,,,,
910,baseline_visit_arm_1,,,29,114,1,,,2,5,3,,3,,3,,3,,3,,,,,,,,,,,
911,baseline_visit_arm_1,,,29,112,2,1,,,,,,,,,,,,,,,,,,,,,,,
912,baseline_visit_arm_1,,,29,458,2,1,,,,,,,,,,,,,,,,,,,,,,,
913,baseline_visit_arm_1,,,29,122,2,1,,,,,,,,,,,,,,,,,,,,,,,
914,baseline_visit_arm_1,,,29,120,1,,,3,0,,,,,,,,,,,,,,,,,,,,
915,baseline_visit_arm_1,,,29,133,1,,,1,0,,,,,,,,,,,,,,,,,,,,
916,baseline_visit_arm_1,,,29,127,1,,,0,1,99,Enfermedad,,,,,,,,,,,,,,,,,,
917,baseline_visit_arm_1,,,29,135,2,99,Viaje,,,,,,,,,,,,,,,,,,,,,,
918,baseline_visit_arm_1,,,29,453,1,,,2,0,,,,,,,,,,,,,,,,,,,,
920,baseline_visit_arm_1,,,29,461,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
921,baseline_visit_arm_1,,,14,110,1,,,5,2,2,,2,,,,,,,,,,,,,,,,,
922,baseline_visit_arm_1,,,14,129,1,,,1,0,,,,,,,,,,,,,,,,,,,,
923,baseline_visit_arm_1,,,14,120,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
924,baseline_visit_arm_1,,,14,115,1,,,4,0,,,,,,,,,,,,,,,,,,,,
925,baseline_visit_arm_1,,,14,124,1,,,2,0,,,,,,,,,,,,,,,,,,,,
926,baseline_visit_arm_1,,,14,125,1,,,6,0,,,,,,,,,,,,,,,,,,,,
927,baseline_visit_arm_1,,,14,452,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
928,baseline_visit_arm_1,,,14,102,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
929,baseline_visit_arm_1,,,14,101,1,,,7,1,1,,,,,,3,,3,,3,,,,,,,,,
930,baseline_visit_arm_1,,,14,450,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
931,baseline_visit_arm_1,,,14,130,1,,,1,1,2,,,,,,,,,,,,,,,,,,,
932,baseline_visit_arm_1,,,14,105,1,,,2,0,,,,,,,,,,,,,,,,,,,,
933,baseline_visit_arm_1,,,14,123,1,,,2,0,,,,,,,,,,,,,,,,,,,,
934,baseline_visit_arm_1,,,14,126,1,,,1,6,3,,3,,3,,3,,3,,3,,,,,,,,,
935,baseline_visit_arm_1,,,14,127,1,,,2,1,99,"Esta en iquitos",,,,,,,,,,,,,,,,,,
936,baseline_visit_arm_1,,,14,451,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
937,baseline_visit_arm_1,,,14,107,1,,,6,0,,,,,,,,,,,,,,,,,,,,
938,baseline_visit_arm_1,,,14,109,1,,,4,0,,,,,,,,,,,,,,,,,,,,
939,baseline_visit_arm_1,,,14,128,1,,,3,0,,,,,,,,,,,,,,,,,,,,
940,baseline_visit_arm_1,,,14,108,1,,,1,0,,,,,,,,,,,,,,,,,,,,
941,baseline_visit_arm_1,,,14,114,1,,,8,0,,,,,,,,,,,,,,,,,,,,
942,baseline_visit_arm_1,,,14,112,1,,,6,0,,,,,,,,,,,,,,,,,,,,
943,baseline_visit_arm_1,,,14,111,1,,,3,0,,,,,,,,,,,,,,,,,,,,
944,baseline_visit_arm_1,,,14,117,1,,,1,0,,,,,,,,,,,,,,,,,,,,
945,baseline_visit_arm_1,,,14,104,1,,,2,0,,,,,,,,,,,,,,,,,,,,
946,baseline_visit_arm_1,,,14,122,1,,,2,0,,,,,,,,,,,,,,,,,,,,
947,baseline_visit_arm_1,,,14,121,1,,,7,0,,,,,,,,,,,,,,,,,,,,
948,baseline_visit_arm_1,,,14,116,1,,,7,2,99,"Madre ausente",99,"Madre ausente",,,,,,,,,,,,,,,,
949,baseline_visit_arm_1,,,14,137,1,,,1,0,,,,,,,,,,,,,,,,,,,,
950,baseline_visit_arm_1,,,14,136,1,,,1,0,,,,,,,,,,,,,,,,,,,,
951,baseline_visit_arm_1,,,14,144,1,,,5,0,,,,,,,,,,,,,,,,,,,,
952,baseline_visit_arm_1,,,14,131,1,,,4,1,1,,,,,,,,,,,,,,,,,,,
953,baseline_visit_arm_1,,,14,133,1,,,2,4,5,,99,"No vive com su padre biológico",99,"No vive con su padre biólogico",99,"No vive con su padre biólogico",,,,,,,,,,,,
954,baseline_visit_arm_1,,,14,146,1,,,5,0,,,,,,,,,,,,,,,,,,,,
955,baseline_visit_arm_1,,,14,454,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
956,baseline_visit_arm_1,,,14,139,1,,,1,5,1,,3,,3,,3,,3,,,,,,,,,,,
957,baseline_visit_arm_1,,,14,459,1,,,4,0,,,,,,,,,,,,,,,,,,,,
958,baseline_visit_arm_1,,,14,457,1,,,1,4,2,,3,,3,,3,,,,,,,,,,,,,
960,baseline_visit_arm_1,,,14,143,1,,,3,1,99,"Padre Ausente",,,,,,,,,,,,,,,,,,
961,baseline_visit_arm_1,,,14,147,1,,,3,0,,,,,,,,,,,,,,,,,,,,
962,baseline_visit_arm_1,,,14,140,1,,,2,0,,,,,,,,,,,,,,,,,,,,
963,baseline_visit_arm_1,,,14,142,1,,,1,1,99,"No tramito nunca su dni",,,,,,,,,,,,,,,,,,
964,baseline_visit_arm_1,,,14,141,1,,,1,6,99,"El jefe del hogar se encuentra de viaje por un mes ",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",99,"Padre del menor esta de viaje",,,,,,,,
965,baseline_visit_arm_1,,,14,145,1,,,1,0,,,,,,,,,,,,,,,,,,,,
970,baseline_visit_arm_1,,,24,111,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
971,baseline_visit_arm_1,,,24,110,1,,,5,0,,,,,,,,,,,,,,,,,,,,
972,baseline_visit_arm_1,,,24,116,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
973,baseline_visit_arm_1,,,24,119,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
974,baseline_visit_arm_1,,,24,117,1,,,5,1,99,"No vive con el padre biológico",,,,,,,,,,,,,,,,,,
975,baseline_visit_arm_1,,,24,107,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
976,baseline_visit_arm_1,,,24,126,1,,,2,0,,,,,,,,,,,,,,,,,,,,
977,baseline_visit_arm_1,,,24,450,1,,,4,0,,,,,,,,,,,,,,,,,,,,
978,baseline_visit_arm_1,,,24,109,1,,,0,2,99,Enfermedad,99,Enfermedad,,,,,,,,,,,,,,,,
979,baseline_visit_arm_1,,,24,106,1,,,3,2,2,,2,,,,,,,,,,,,,,,,,
980,baseline_visit_arm_1,,,24,114,1,,,0,4,99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",99,"Viaje a otra ciudad",,,,,,,,,,,,
981,baseline_visit_arm_1,,,24,104,1,,,1,3,99,"Padre Ausente",99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,
982,baseline_visit_arm_1,,,24,113,1,,,4,5,1,,99,"Padre Ausente",99,"Padre Ausente",5,,7,,,,,,,,,,,
983,baseline_visit_arm_1,,,24,101,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,
984,baseline_visit_arm_1,,,24,103,1,,,0,3,99,Enfermedad,3,,3,,,,,,,,,,,,,,,
985,baseline_visit_arm_1,,,10,150,1,,,2,0,,,,,,,,,,,,,,,,,,,,
986,baseline_visit_arm_1,,,10,454,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
987,baseline_visit_arm_1,,,10,132,1,,,4,0,,,,,,,,,,,,,,,,,,,,
988,baseline_visit_arm_1,,,10,450,1,,,2,0,,,,,,,,,,,,,,,,,,,,
989,baseline_visit_arm_1,,,10,142,1,,,8,1,1,,,,,,,,,,,,,,,,,,,
990,baseline_visit_arm_1,,,10,452,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
991,baseline_visit_arm_1,,,10,457,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
992,baseline_visit_arm_1,,,10,121,1,,,1,0,,,,,,,,,,,,,,,,,,,,
993,baseline_visit_arm_1,,,10,149,1,,,1,2,99,"Padre fallecido y no vive con su mamá",99,"Padre fallecido y no vive con su mamá",,,,,,,,,,,,,,,,
994,baseline_visit_arm_1,,,10,139,1,,,1,1,99,"Enfermedad de Lupus",,,,,,,,,,,,,,,,,,
995,baseline_visit_arm_1,,,10,130,1,,,3,3,1,,1,,99,"No vive con el padre biólogico",,,,,,,,,,,,,,
996,baseline_visit_arm_1,,,10,145,2,99,"Por presión alta",,,,,,,,,,,,,,,,,,,,,,
997,baseline_visit_arm_1,,,10,153,1,,,1,0,,,,,,,,,,,,,,,,,,,,
998,baseline_visit_arm_1,,,10,133,1,,,5,0,,,,,,,,,,,,,,,,,,,,
999,baseline_visit_arm_1,,,10,146,1,,,3,1,99,Discapacitado,,,,,,,,,,,,,,,,,,
1000,baseline_visit_arm_1,,,10,129,1,,,2,5,3,,2,,2,,2,,2,,,,,,,,,,,
1001,baseline_visit_arm_1,,,10,143,1,,,1,3,99,"Esta de viaje",99,"Esta de viaje",99,"Padre ausente",,,,,,,,,,,,,,
1002,baseline_visit_arm_1,,,10,456,1,,,5,1,99,Discapacidad,,,,,,,,,,,,,,,,,,
1003,baseline_visit_arm_1,,,10,135,1,,,2,1,99,"No quizo participar",,,,,,,,,,,,,,,,,,
1004,baseline_visit_arm_1,,,10,119,1,,,5,4,99,"Presión alta y diabetes no controlada",99,"Menor no vive con su papá biológico",99,"Menor no vive con su papá biológico",7,,,,,,,,,,,,,
1005,baseline_visit_arm_1,,,10,111,1,,,1,1,99,"Presión alta, diabetes y antecedente de ACV",,,,,,,,,,,,,,,,,,
1006,baseline_visit_arm_1,,,10,103,1,,,1,1,99,"Menor de edad y su papá falleció",,,,,,,,,,,,,,,,,,
1008,baseline_visit_arm_1,,,10,114,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1009,baseline_visit_arm_1,,,10,110,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1010,baseline_visit_arm_1,,,10,124,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,
1011,baseline_visit_arm_1,,,10,603,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
1012,baseline_visit_arm_1,,,10,106,1,,,0,1,5,,,,,,,,,,,,,,,,,,,
1013,baseline_visit_arm_1,,,10,122,1,,,3,3,3,,3,,99,"No se encuentra en casa",,,,,,,,,,,,,,
1014,baseline_visit_arm_1,,,10,258,1,,,2,3,99,"No se encuentra en casa",3,,3,,,,,,,,,,,,,,,
1015,baseline_visit_arm_1,,,10,116,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1016,baseline_visit_arm_1,,,10,115,1,,,1,1,99,"No se encuentra en la casa",,,,,,,,,,,,,,,,,,
1017,baseline_visit_arm_1,,,10,107,1,,,1,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1018,baseline_visit_arm_1,,,10,126,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1019,baseline_visit_arm_1,,,10,285,1,,,4,2,3,,3,,,,,,,,,,,,,,,,,
1020,baseline_visit_arm_1,,,10,280,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1021,baseline_visit_arm_1,,,10,158,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
1022,baseline_visit_arm_1,,,10,152,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1023,baseline_visit_arm_1,,,10,281,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1024,baseline_visit_arm_1,,,10,298,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1025,baseline_visit_arm_1,,,10,151,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1026,baseline_visit_arm_1,,,10,156,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1027,baseline_visit_arm_1,,,10,159,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1028,baseline_visit_arm_1,,,10,460,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1029,baseline_visit_arm_1,,,10,294,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,
1030,baseline_visit_arm_1,,,10,113,1,,,1,2,2,,2,,,,,,,,,,,,,,,,,
1031,baseline_visit_arm_1,,,10,112,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
1032,baseline_visit_arm_1,,,10,458,1,,,2,1,3,,,,,,,,,,,,,,,,,,,
1033,baseline_visit_arm_1,,,10,262,1,,,2,3,2,,2,,2,,,,,,,,,,,,,,,
1034,baseline_visit_arm_1,,,10,284,1,,,0,1,1,,,,,,,,,,,,,,,,,,,
1035,baseline_visit_arm_1,,,10,299,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1036,baseline_visit_arm_1,,,10,157,1,,,2,4,5,,3,,3,,3,,,,,,,,,,,,,
1037,baseline_visit_arm_1,,,10,160,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
1038,baseline_visit_arm_1,,,10,277,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
1039,baseline_visit_arm_1,,,10,256,1,,,1,3,5,,5,,3,,,,,,,,,,,,,,,
1040,baseline_visit_arm_1,,,10,302,1,,,5,1,3,,,,,,,,,,,,,,,,,,,
1042,baseline_visit_arm_1,,,10,453,1,,,1,1,99,Discapacidad,,,,,,,,,,,,,,,,,,
1043,baseline_visit_arm_1,,,10,131,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1044,baseline_visit_arm_1,,,10,292,1,,,0,5,1,,1,,1,,1,,1,,,,,,,,,,,
1045,baseline_visit_arm_1,,,10,295,1,,,1,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
1046,baseline_visit_arm_1,,,10,301,1,,,2,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
1047,baseline_visit_arm_1,,,10,10663,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1048,baseline_visit_arm_1,,,10,104,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1049,baseline_visit_arm_1,,,10,123,1,,,1,5,99,"No estan en su casa",99,"No estan en su casa",99,"No estan en  su casa",99,"No estan em su casa",99,"No estan en su casa",,,,,,,,,,
1050,baseline_visit_arm_1,,,10,462,1,,,4,1,99,"No es el padre biologico del menor ",,,,,,,,,,,,,,,,,,
1051,baseline_visit_arm_1,,,10,317,1,,,2,7,99,"No esta presente",99,"Menor de edad sin padre biológico",99,"Menor de edad sin padre biológico",99,"Menor de edad sin padre biológico",99,"Menor de edad sin padre biológico",99,"Menor de edad sin padre biológico",99,"Menor de edad sin padre biológico",,,,,,
1052,baseline_visit_arm_1,,,10,313,1,,,1,3,99,"No estaba en casa",99,"Diabetes no controlada",99,"Menor de edad sin padre biológico",,,,,,,,,,,,,,
1053,baseline_visit_arm_1,,,10,327,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1054,baseline_visit_arm_1,,,10,323,1,,,8,0,,,,,,,,,,,,,,,,,,,,
1055,baseline_visit_arm_1,,,10,337,1,,,3,3,2,,2,,2,,,,,,,,,,,,,,,
1056,baseline_visit_arm_1,,,10,319,1,,,5,1,2,,,,,,,,,,,,,,,,,,,
1057,baseline_visit_arm_1,,,10,479,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1058,baseline_visit_arm_1,,,10,464,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1059,baseline_visit_arm_1,,,10,328,1,,,3,2,5,,3,,,,,,,,,,,,,,,,,
1060,baseline_visit_arm_1,,,10,477,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1061,baseline_visit_arm_1,,,10,325,1,,,1,3,3,,3,,2,,,,,,,,,,,,,,,
1062,baseline_visit_arm_1,,,10,315,1,,,1,3,3,,3,,2,,,,,,,,,,,,,,,
1063,baseline_visit_arm_1,,,10,316,1,,,1,5,3,,3,,3,,3,,3,,,,,,,,,,,
1064,baseline_visit_arm_1,,,10,314,1,,,1,7,3,,3,,3,,3,,3,,3,,3,,,,,,,
1066,baseline_visit_arm_1,,,10,307,1,,,1,2,99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,,,
1067,baseline_visit_arm_1,,,10,291,1,,,1,3,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,,,
1068,baseline_visit_arm_1,,,10,330,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1069,baseline_visit_arm_1,,,10,324,1,,,2,3,3,,99,"No estan presentes",99,"No estan presentes",,,,,,,,,,,,,,
1070,baseline_visit_arm_1,,,10,331,1,,,0,3,5,,5,,5,,,,,,,,,,,,,,,
1071,baseline_visit_arm_1,,,10,476,1,,,1,1,99,"No se encuentra",,,,,,,,,,,,,,,,,,
1072,baseline_visit_arm_1,,,10,334,1,,,3,2,1,,3,,,,,,,,,,,,,,,,,
1073,baseline_visit_arm_1,,,10,482,1,,,2,1,99,"No vive con el padre biólogico",,,,,,,,,,,,,,,,,,
1074,baseline_visit_arm_1,,,10,487,1,,,4,2,99,"Menor de edad sin padre biológico",99,"Menor de edad sin padre biológico",,,,,,,,,,,,,,,,
1075,baseline_visit_arm_1,,,10,240,1,,,2,4,3,,3,,3,,3,,,,,,,,,,,,,
1076,baseline_visit_arm_1,,,10,229,1,,,2,2,3,,3,,,,,,,,,,,,,,,,,
1077,baseline_visit_arm_1,,,10,496,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1078,baseline_visit_arm_1,,,10,237,1,,,2,1,2,,,,,,,,,,,,,,,,,,,
1079,baseline_visit_arm_1,,,10,601,1,,,1,5,2,,2,,3,,3,,3,,,,,,,,,,,
1080,baseline_visit_arm_1,,,10,286,1,,,1,6,2,,3,,3,,3,,3,,3,,,,,,,,,
1081,baseline_visit_arm_1,,,10,232,1,,,1,4,99,"Está de viaje en Lima",99,"Está de viaje en Lima",3,,3,,,,,,,,,,,,,
1082,baseline_visit_arm_1,,,10,223,1,,,3,1,3,,,,,,,,,,,,,,,,,,,
1083,baseline_visit_arm_1,,,10,497,1,,,3,0,,,,,,,,,,,,,,,,,,,,
1084,baseline_visit_arm_1,,,10,243,1,,,1,4,99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",99,"Padre ausente",,,,,,,,,,,,
1085,baseline_visit_arm_1,,,10,231,1,,,4,0,,,,,,,,,,,,,,,,,,,,
1086,baseline_visit_arm_1,,,10,225,1,,,1,1,1,,,,,,,,,,,,,,,,,,,
1087,baseline_visit_arm_1,,,10,312,1,,,1,3,3,,3,,3,,,,,,,,,,,,,,,
1088,baseline_visit_arm_1,,,10,473,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1089,baseline_visit_arm_1,,,10,474,1,,,1,0,,,,,,,,,,,,,,,,,,,,
1090,baseline_visit_arm_1,,,10,338,1,,,0,5,5,,5,,5,,5,,5,,,,,,,,,,,
1091,baseline_visit_arm_1,,,10,342,1,,,6,0,,,,,,,,,,,,,,,,,,,,
1092,baseline_visit_arm_1,,,10,483,1,,,4,6,3,,3,,3,,3,,3,,3,,,,,,,,,
1093,baseline_visit_arm_1,,,10,217,1,,,1,2,2,,2,,,,,,,,,,,,,,,,,
1094,baseline_visit_arm_1,,,10,498,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1095,baseline_visit_arm_1,,,10,309,1,,,1,2,99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,,,,,
1096,baseline_visit_arm_1,,,10,602,1,,,2,4,99,"No esta en casa",5,,99,"Padre Ausente",99,"Padre Ausente",,,,,,,,,,,,
1097,baseline_visit_arm_1,,,10,245,1,,,3,3,99,"Padre Ausente",99,"Padre Ausente",99,"Madre Ausente",,,,,,,,,,,,,,
1098,baseline_visit_arm_1,,,10,484,1,,,2,4,3,,3,,3,,3,,,,,,,,,,,,,
1099,baseline_visit_arm_1,,,10,226,1,,,1,3,2,,3,,3,,,,,,,,,,,,,,,
1100,baseline_visit_arm_1,,,10,491,2,99,"No desean participar",,,,,,,,,,,,,,,,,,,,,,
1101,baseline_visit_arm_1,,,10,494,1,,,3,1,5,,,,,,,,,,,,,,,,,,,
1102,baseline_visit_arm_1,,,10,249,1,,,1,2,99,"Estan de viaje",99,"Estan de viaje",,,,,,,,,,,,,,,,
1103,baseline_visit_arm_1,,,10,100678,1,,,2,7,99,"Adulto mayor con 90años con presion alta",99,"No esta",99,"No esta",99,"No esta",99,"No esta",99,"No ests",99,"No esta",,,,,,
1104,baseline_visit_arm_1,,,10,228,1,,,1,2,99,"No se encuentra en casa",99,"Participante ebrio",,,,,,,,,,,,,,,,
1105,baseline_visit_arm_1,,,10,216,1,,,5,0,,,,,,,,,,,,,,,,,,,,
1106,baseline_visit_arm_1,,,10,196,1,,,0,1,99,"Está de viaje",,,,,,,,,,,,,,,,,,
1107,baseline_visit_arm_1,,,10,200,1,,,0,2,5,,5,,,,,,,,,,,,,,,,,
1108,baseline_visit_arm_1,,,10,219,1,,,1,2,99,"No se encuentra en casa",99,"No se encuentra en casa",,,,,,,,,,,,,,,,
1109,baseline_visit_arm_1,,,10,250,1,,,2,0,,,,,,,,,,,,,,,,,,,,
1110,baseline_visit_arm_1,,,10,522,1,,,1,4,99,"No se encuentra en casa",99,"No se encuentra en casa",3,,3,,,,,,,,,,,,,
1111,baseline_visit_arm_1,,,10,526,1,,,1,1,99,"No se encuentra en casa",,,,,,,,,,,,,,,,,,
1112,baseline_visit_arm_1,,,10,336,1,,,2,1,99,"Con tratamiento de hepatitis",,,,,,,,,,,,,,,,,,
1113,baseline_visit_arm_1,,,10,247,1,,,3,1,2,,,,,,,,,,,,,,,,,,,
1114,baseline_visit_arm_1,,,10,546,1,,,2,2,1,,1,,,,,,,,,,,,,,,,,
1115,baseline_visit_arm_1,,,10,201,1,,,0,4,5,,5,,5,,5,,,,,,,,,,,,,
1116,baseline_visit_arm_1,,,10,489,1,,,1,1,3,,,,,,,,,,,,,,,,,,,
1117,baseline_visit_arm_1,,,10,259,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1118,baseline_visit_arm_1,,,10,171,1,,,3,4,2,,2,,2,,1,,,,,,,,,,,,,
1119,baseline_visit_arm_1,,,10,534,1,,,3,2,3,,3,,,,,,,,,,,,,,,,,
1120,baseline_visit_arm_1,,,10,563,1,,,1,4,3,,3,,3,,3,,,,,,,,,,,,,
1121,baseline_visit_arm_1,,,10,600,1,,,2,2,99,"Se encuentra de viaje",99,"Padre biologico se encuentra de viaje",,,,,,,,,,,,,,,,
1122,baseline_visit_arm_1,,,10,178,1,,,1,2,99,"No se encuentra",5,,,,,,,,,,,,,,,,,
