Community Code,Household code,Individual code,Enrollment date
10,252,10272,1/14/25
10,255,10273,1/14/25
10,255,10274,1/14/25
10,255,10275,1/14/25
10,255,10276,1/14/25
10,255,10277,1/14/25
10,270,10278,1/14/25
10,549,10279,1/14/25
10,549,10280,1/14/25
10,542,10281,1/14/25
10,125,10026,1/14/25
10,125,10027,1/14/25
10,125,10028,1/14/25
10,125,10029,1/14/25
10,125,10030,1/14/25
10,170,10446,1/14/25
10,170,10447,1/14/25
10,530,10448,1/14/25
10,530,10449,1/14/25
10,183,10450,1/14/25
10,541,10451,1/14/25
10,168,10196,1/14/25
10,540,10197,1/14/25
10,540,10198,1/14/25
10,540,10199,1/14/25
10,540,10200,1/14/25
10,296,10201,1/14/25
10,296,10202,1/14/25
10,296,10203,1/14/25
10,296,10204,1/14/25
10,296,10205,1/14/25
10,296,10206,1/14/25
10,296,10207,1/14/25
10,209,10329,1/14/25
10,209,10330,1/14/25
10,209,10331,1/14/25
10,209,10332,1/14/25
10,209,10333,1/14/25
10,537,10334,1/14/25
10,455,10335,1/14/25
10,455,10336,1/14/25
10,455,10337,1/14/25
10,455,10338,1/14/25
10,455,10339,1/14/25
10,189,10031,1/15/25
10,559,10568,1/15/25
10,560,10569,1/15/25
10,554,10156,1/15/25
10,543,10627,1/15/25
10,553,10069,1/15/25
10,551,10340,1/15/25
10,461,10697,1/15/25
10,555,10698,1/15/25
10,555,10699,1/15/25
10,555,10700,1/15/25
10,555,10701,1/15/25
10,556,10208,1/15/25
10,556,10209,1/15/25
10,547,10210,1/15/25
10,547,10211,1/15/25
10,552,10399,1/15/25
10,545,10282,1/15/25
10,545,10283,1/15/25
10,400,10452,1/15/25
11,136,11139,1/28/25
11,136,11140,1/28/25
11,136,11141,1/28/25
11,136,11142,1/28/25
11,136,11143,1/28/25
11,132,11144,1/28/25
11,139,11145,1/28/25
11,139,11146,1/28/25
11,230,11070,1/28/25
11,230,11071,1/28/25
11,230,11072,1/28/25
11,230,11073,1/28/25
11,129,11001,1/28/25
11,129,11002,1/28/25
11,129,11003,1/28/25
11,129,11004,1/28/25
11,129,11005,1/28/25
11,129,11006,1/28/25
11,145,11007,1/28/25
11,145,11008,1/28/25
11,222,11116,1/28/25
11,227,11117,1/28/25
11,454,11118,1/28/25
11,454,11119,1/28/25
11,454,11120,1/28/25
11,225,11121,1/28/25
11,143,11231,1/28/25
11,140,11232,1/28/25
11,140,11233,1/28/25
11,140,11234,1/28/25
11,140,11235,1/28/25
11,140,11236,1/28/25
11,457,11237,1/28/25
11,216,11185,1/28/25
11,224,11186,1/28/25
11,224,11187,1/28/25
11,224,11188,1/28/25
11,224,11189,1/28/25
11,224,11190,1/28/25
11,453,11191,1/28/25
11,453,11192,1/28/25
11,460,11047,1/28/25
11,460,11049,1/28/25
11,462,11048,1/28/25
11,208,11024,1/28/25
11,450,11025,1/28/25
11,210,11026,1/28/25
11,210,11027,1/28/25
11,210,11028,1/28/25
11,210,11029,1/28/25
11,130,11030,1/28/25
11,125,11162,1/28/25
11,125,11163,1/28/25
11,125,11164,1/28/25
11,126,11165,1/28/25
11,126,11168,1/28/25
11,465,11166,1/28/25
11,466,11167,1/28/25
11,215,11093,1/28/25
11,215,11094,1/28/25
11,213,11095,1/28/25
11,456,11096,1/28/25
11,480,11097,1/28/25
11,481,11098,1/28/25
11,481,11099,1/28/25
11,481,11100,1/28/25
11,515,11208,1/28/25
11,515,11209,1/28/25
11,128,11210,1/28/25
11,120,11211,1/28/25
11,120,11212,1/28/25
11,120,11213,1/28/25
11,120,11214,1/28/25
11,121,11215,1/28/25
11,121,11216,1/28/25
11,121,11217,1/28/25
11,121,11218,1/28/25
11,121,11219,1/28/25
11,131,11254,1/28/25
11,131,11261,1/28/25
11,131,11262,1/28/25
11,127,11255,1/28/25
11,127,11256,1/28/25
11,127,11257,1/28/25
11,490,11258,1/28/25
11,490,11259,1/28/25
11,490,11260,1/28/25
11,105,11122,1/29/25
11,545,11123,1/29/25
11,101,11220,1/29/25
11,101,11221,1/29/25
11,101,11222,1/29/25
11,101,11223,1/29/25
11,134,11009,1/29/25
11,550,11010,1/29/25
11,122,11147,1/29/25
11,118,11238,1/29/25
11,540,11074,1/29/25
11,855,11169,1/29/25
11,856,11170,1/29/25
11,856,11171,1/29/25
11,857,11172,1/29/25
11,451,11193,1/29/25
11,205,11031,1/29/25
11,205,11032,1/29/25
11,209,11033,1/29/25
11,115,11101,1/29/25
11,115,11102,1/29/25
11,461,11050,1/29/25
11,461,11051,1/29/25
11,461,11052,1/29/25
11,461,11053,1/29/25
11,461,11054,1/29/25
12,110,12136,12/9/24
12,110,12137,12/9/24
12,110,12138,12/9/24
12,110,12139,12/9/24
12,110,12140,12/9/24
12,110,12141,12/9/24
12,113,12142,12/9/24
12,113,12143,12/9/24
12,111,12144,12/9/24
12,111,12145,12/9/24
12,101,12103,12/9/24
12,101,12104,12/9/24
12,101,12105,12/9/24
12,101,12106,12/9/24
12,104,12107,12/9/24
12,104,12108,12/9/24
12,104,12117,12/10/24
12,102,12109,12/9/24
12,102,12110,12/9/24
12,146,12207,12/9/24
12,146,12208,12/9/24
12,146,12209,12/9/24
12,144,12210,12/9/24
12,144,12211,12/9/24
12,144,12212,12/9/24
12,119,12213,12/9/24
12,119,12214,12/9/24
12,149,12170,12/9/24
12,150,12171,12/9/24
12,150,12172,12/9/24
12,150,12173,12/9/24
12,154,12174,12/9/24
12,152,12069,12/9/24
12,152,12070,12/9/24
12,152,12071,12/9/24
12,152,12072,12/9/24
12,152,12073,12/9/24
12,152,12074,12/9/24
12,153,12075,12/9/24
12,153,12076,12/9/24
12,153,12077,12/9/24
12,153,12078,12/9/24
12,151,12035,12/9/24
12,151,12036,12/9/24
12,151,12037,12/9/24
12,151,12038,12/9/24
12,151,12043,12/9/24
12,159,12039,12/9/24
12,159,12040,12/9/24
12,159,12041,12/9/24
12,159,12042,12/9/24
12,105,12044,12/9/24
12,105,12045,12/9/24
12,105,12046,12/9/24
12,105,12191,12/10/24
12,105,12192,12/10/24
12,105,12193,12/10/24
12,158,12001,12/9/24
12,158,12002,12/9/24
12,157,12003,12/9/24
12,157,12009,12/10/24
12,157,12010,12/10/24
12,156,12004,12/9/24
12,156,12005,12/9/24
12,156,12006,12/9/24
12,156,12007,12/9/24
12,156,12008,12/9/24
12,127,12146,12/10/24
12,140,12147,12/10/24
12,140,12155,12/10/24
12,140,12156,12/10/24
12,123,12148,12/10/24
12,455,12149,12/10/24
12,455,12150,12/10/24
12,455,12151,12/10/24
12,455,12152,12/10/24
12,455,12153,12/10/24
12,455,12154,12/10/24
12,147,12215,12/10/24
12,147,12216,12/10/24
12,147,12217,12/10/24
12,147,12218,12/10/24
12,143,12219,12/10/24
12,143,12220,12/10/24
12,143,12221,12/10/24
12,161,12222,12/10/24
12,161,12223,12/10/24
12,161,12224,12/10/24
12,125,12079,12/10/24
12,454,12080,12/10/24
12,160,12081,12/10/24
12,160,12082,12/10/24
12,160,12083,12/10/24
12,160,12084,12/10/24
12,160,12085,12/10/24
12,160,12086,12/10/24
12,160,12087,12/10/24
12,126,12088,12/10/24
12,129,12011,12/10/24
12,129,12012,12/10/24
12,129,12016,12/10/24
12,400,12013,12/10/24
12,400,12014,12/10/24
12,400,12015,12/10/24
12,118,12017,12/10/24
12,118,12018,12/10/24
12,118,12019,12/10/24
12,116,12111,12/10/24
12,116,12112,12/10/24
12,116,12113,12/10/24
12,135,12114,12/10/24
12,135,12118,12/10/24
12,136,12115,12/10/24
12,136,12116,12/10/24
12,450,12047,12/10/24
12,450,12048,12/10/24
12,450,12049,12/10/24
12,115,12050,12/10/24
12,115,12051,12/10/24
12,115,12052,12/10/24
12,115,12053,12/10/24
12,124,12054,12/10/24
12,124,12055,12/10/24
12,128,12056,12/10/24
12,128,12057,12/10/24
12,453,12058,12/10/24
12,453,12059,12/10/24
12,453,12060,12/10/24
12,453,12061,12/10/24
12,453,12062,12/10/24
12,453,12063,12/10/24
12,456,12175,12/10/24
12,456,12176,12/10/24
12,456,12177,12/10/24
12,137,12178,12/10/24
12,137,12179,12/10/24
12,141,12180,12/10/24
12,141,12181,12/10/24
12,141,12182,12/10/24
12,141,12183,12/10/24
12,141,12184,12/10/24
12,132,12185,12/10/24
12,132,12186,12/10/24
12,132,12187,12/10/24
12,452,12188,12/10/24
12,117,12189,12/10/24
12,117,12190,12/10/24
13,169,13077,10/16/24
13,169,13078,10/16/24
13,150,13079,10/16/24
13,150,13080,10/16/24
13,150,13081,10/16/24
13,128,13082,10/16/24
13,128,13083,10/16/24
13,160,13267,10/16/24
13,144,13268,10/16/24
13,144,13269,10/16/24
13,129,13270,10/16/24
13,129,13271,10/16/24
13,450,13115,10/16/24
13,131,13116,10/16/24
13,131,13117,10/16/24
13,131,13118,10/16/24
13,131,13119,10/16/24
13,131,13120,10/16/24
13,167,13191,10/16/24
13,120,13192,10/16/24
13,104,13193,10/16/24
13,104,13194,10/16/24
13,155,13195,10/16/24
13,155,13196,10/16/24
13,155,13205,11/7/24
13,155,13206,11/7/24
13,155,13207,11/7/24
13,155,13208,11/8/24
13,166,13229,10/16/24
13,162,13230,10/16/24
13,162,13231,10/16/24
13,162,13232,10/16/24
13,130,13233,10/16/24
13,130,13234,10/16/24
13,130,13235,10/16/24
13,139,13236,10/16/24
13,152,13153,10/16/24
13,152,13154,10/16/24
13,132,13155,10/16/24
13,132,13156,10/16/24
13,141,13157,10/16/24
13,149,13039,10/16/24
13,149,13040,10/16/24
13,149,13044,10/16/24
13,127,13041,10/16/24
13,127,13042,10/16/24
13,127,13043,10/16/24
13,168,13001,10/16/24
13,148,13002,10/16/24
13,148,13003,10/16/24
13,148,13004,10/16/24
13,148,13005,10/16/24
13,148,13006,10/16/24
13,153,13007,10/17/24
13,151,13008,10/17/24
13,105,13009,10/17/24
13,105,13010,10/17/24
13,105,13011,10/17/24
13,111,13121,10/17/24
13,111,13123,10/17/24
13,124,13122,10/17/24
13,114,13124,10/17/24
13,114,13125,10/17/24
13,118,13126,10/17/24
13,134,13237,10/17/24
13,134,13238,10/17/24
13,134,13239,10/17/24
13,134,13240,10/17/24
13,146,13241,10/17/24
13,110,13242,10/17/24
13,110,13243,10/17/24
13,110,13244,10/17/24
13,115,13272,10/17/24
13,115,13273,10/17/24
13,115,13274,10/17/24
13,115,13275,10/17/24
13,115,13276,10/17/24
13,123,13277,10/17/24
13,123,13278,10/17/24
13,126,13084,10/17/24
13,126,13085,10/17/24
13,126,13086,10/17/24
13,126,13087,10/17/24
13,126,13088,10/17/24
13,145,13089,10/17/24
13,145,13090,10/17/24
13,145,13091,10/17/24
13,106,13092,10/17/24
13,106,13093,10/17/24
13,116,13045,10/17/24
13,116,13046,10/17/24
13,116,13047,10/17/24
13,116,13048,10/17/24
13,116,13049,10/17/24
13,451,13050,10/17/24
13,122,13197,10/17/24
13,122,13198,10/17/24
13,122,13199,10/17/24
13,121,13200,10/17/24
13,121,13201,10/17/24
13,119,13202,10/17/24
13,119,13203,10/17/24
13,119,13204,10/17/24
13,112,13158,10/17/24
13,112,13159,10/17/24
13,112,13160,10/17/24
13,112,13161,10/17/24
13,112,13162,10/17/24
13,113,13163,10/17/24
13,113,13164,10/17/24
13,113,13165,10/17/24
13,400,13279,10/18/24
13,400,13280,10/18/24
13,108,13245,10/18/24
13,108,13246,10/18/24
13,108,13247,10/18/24
13,107,13127,10/18/24
13,107,13128,10/18/24
13,107,13129,10/18/24
13,107,13130,10/18/24
13,107,13131,10/18/24
13,103,13051,10/18/24
13,125,13052,10/18/24
13,101,13012,10/18/24
13,101,13013,10/18/24
13,101,13014,10/18/24
13,101,13015,10/18/24
14,110,14151,12/14/24
14,110,14152,12/14/24
14,110,14153,12/14/24
14,110,14154,12/14/24
14,110,14155,12/14/24
14,129,14156,12/14/24
14,120,14157,12/14/24
14,115,14061,12/14/24
14,115,14062,12/14/24
14,115,14063,12/14/24
14,115,14064,12/14/24
14,124,14065,12/14/24
14,124,14066,12/14/24
14,125,14067,12/14/24
14,125,14068,12/14/24
14,125,14069,12/14/24
14,125,14070,12/14/24
14,125,14071,12/14/24
14,125,14072,12/14/24
14,452,14181,12/14/24
14,102,14182,12/14/24
14,101,14183,12/14/24
14,101,14184,12/14/24
14,101,14187,12/14/24
14,101,14188,12/14/24
14,101,14189,12/14/24
14,101,14190,12/14/24
14,101,14191,12/14/24
14,450,14185,12/14/24
14,450,14186,12/14/24
14,130,14192,12/14/24
14,130,14193,12/15/24
14,105,14121,12/14/24
14,105,14122,12/14/24
14,123,14123,12/14/24
14,123,14124,12/14/24
14,126,14125,12/14/24
14,127,14126,12/14/24
14,127,14127,12/14/24
14,451,14128,12/14/24
14,107,14001,12/14/24
14,107,14002,12/14/24
14,107,14003,12/14/24
14,107,14004,12/14/24
14,107,14005,12/14/24
14,107,14006,12/14/24
14,109,14007,12/14/24
14,109,14008,12/14/24
14,109,14009,12/14/24
14,109,14010,12/14/24
14,128,14011,12/14/24
14,128,14012,12/14/24
14,128,14013,12/14/24
14,108,14211,12/14/24
14,114,14212,12/14/24
14,114,14213,12/14/24
14,114,14214,12/14/24
14,114,14215,12/14/24
14,114,14216,12/14/24
14,114,14217,12/14/24
14,114,14218,12/14/24
14,114,14219,12/14/24
14,112,14220,12/14/24
14,112,14221,12/14/24
14,112,14222,12/14/24
14,112,14223,12/14/24
14,112,14224,12/14/24
14,112,14225,12/14/24
14,111,14226,12/14/24
14,111,14227,12/14/24
14,111,14228,12/14/24
14,117,14091,12/14/24
14,106,14092,12/14/24
14,106,14093,12/14/24
14,122,14094,12/14/24
14,122,14095,12/14/24
14,121,14096,12/14/24
14,121,14097,12/14/24
14,121,14098,12/14/24
14,121,14099,12/14/24
14,121,14100,12/14/24
14,121,14101,12/14/24
14,121,14102,12/14/24
14,116,14031,12/14/24
14,116,14032,12/14/24
14,116,14033,12/14/24
14,116,14034,12/14/24
14,116,14035,12/14/24
14,116,14036,12/14/24
14,116,14037,12/14/24
14,137,14038,12/14/24
14,136,14039,12/14/24
14,144,14040,12/14/24
14,144,14041,12/14/24
14,144,14042,12/14/24
14,144,14043,12/14/24
14,144,14044,12/14/24
14,131,14014,12/15/24
14,131,14017,12/15/24
14,131,14018,12/15/24
14,131,14019,12/15/24
14,133,14015,12/15/24
14,133,14016,12/15/24
14,146,14229,12/15/24
14,146,14230,12/15/24
14,146,14231,12/15/24
14,146,14232,12/15/24
14,146,14233,12/15/24
14,454,14103,12/15/24
14,139,14104,12/15/24
14,459,14105,12/15/24
14,459,14106,12/15/24
14,459,14107,12/15/24
14,459,14108,12/15/24
14,457,14109,12/15/24
14,143,14073,12/15/24
14,143,14074,12/15/24
14,143,14075,12/15/24
14,147,14076,12/15/24
14,147,14077,12/15/24
14,147,14078,12/15/24
14,140,14129,12/15/24
14,140,14130,12/15/24
14,142,14158,12/15/24
14,141,14045,12/15/24
14,145,14046,12/15/24
15,102,15133,11/18/24
15,102,15134,11/18/24
15,102,15135,11/18/24
15,102,15136,11/18/24
15,451,15137,11/18/24
15,451,15138,11/18/24
15,451,15139,11/18/24
15,451,15140,11/18/24
15,109,15001,11/18/24
15,109,15002,11/18/24
15,109,15003,11/18/24
15,600,15004,11/18/24
15,600,15005,11/18/24
15,600,15006,11/18/24
15,600,15007,11/18/24
15,101,15067,11/18/24
15,101,15068,11/18/24
15,452,15069,11/18/24
15,452,15073,11/19/24
15,111,15089,11/18/24
15,111,15090,11/18/24
15,122,15091,11/18/24
15,450,15111,11/18/24
15,450,15112,11/18/24
15,121,15113,11/18/24
15,121,15114,11/18/24
15,107,15023,11/18/24
15,113,15024,11/18/24
15,113,15025,11/18/24
15,113,15026,11/18/24
15,113,15027,11/18/24
15,105,15156,11/18/24
15,105,15157,11/18/24
15,118,15158,11/18/24
15,118,15159,11/18/24
15,118,15160,11/18/24
15,104,15045,11/18/24
15,104,15046,11/18/24
15,104,15049,11/18/24
15,114,15047,11/18/24
15,114,15048,11/18/24
15,146,15141,11/19/24
15,146,15142,11/19/24
15,146,15143,11/19/24
15,146,15144,11/19/24
15,135,15145,11/19/24
15,135,15146,11/19/24
15,158,15147,11/19/24
15,158,15148,11/19/24
15,158,15149,11/19/24
15,158,15150,11/19/24
15,158,15151,11/19/24
15,103,15152,11/19/24
15,173,15008,11/19/24
15,173,15009,11/19/24
15,460,15010,11/19/24
15,460,15011,11/19/24
15,460,15012,11/19/24
15,460,15013,11/19/24
15,460,15014,11/19/24
15,117,15015,11/19/24
15,141,15092,11/19/24
15,172,15093,11/19/24
15,157,15094,11/19/24
15,157,15095,11/19/24
15,157,15096,11/19/24
15,157,15097,11/19/24
15,157,15098,11/19/24
15,151,15099,11/19/24
15,134,15100,11/19/24
15,454,15070,11/19/24
15,454,15075,11/19/24
15,150,15071,11/19/24
15,144,15072,11/19/24
15,119,15074,11/19/24
15,140,15161,11/19/24
15,140,15166,11/19/24
15,161,15162,11/19/24
15,161,15168,11/19/24
15,463,15163,11/19/24
15,463,15164,11/19/24
15,463,15165,11/19/24
15,116,15167,11/19/24
15,155,15115,11/19/24
15,155,15120,11/19/24
15,155,15121,11/19/24
15,155,15122,11/19/24
15,160,15116,11/19/24
15,160,15117,11/19/24
15,160,15119,11/19/24
15,133,15118,11/19/24
15,137,15050,11/19/24
15,137,15051,11/19/24
15,171,15052,11/19/24
15,171,15053,11/19/24
15,171,15054,11/19/24
15,171,15055,11/19/24
15,171,15056,11/19/24
15,453,15057,11/19/24
15,147,15058,11/19/24
15,147,15059,11/19/24
15,147,15060,11/19/24
15,147,15061,11/19/24
15,143,15028,11/19/24
15,143,15031,11/19/24
15,455,15029,11/19/24
15,455,15030,11/19/24
15,125,15032,11/19/24
15,125,15033,11/19/24
15,125,15034,11/19/24
15,125,15035,11/19/24
15,138,15178,11/19/24
15,138,15179,11/19/24
15,138,15180,11/19/24
15,138,15181,11/19/24
15,138,15182,11/19/24
15,138,15183,11/19/24
15,170,15184,11/19/24
15,170,15185,11/19/24
15,170,15186,11/19/24
15,170,15187,11/19/24
16,108,16151,11/27/24
16,108,16152,11/27/24
16,119,16153,11/27/24
16,457,16154,11/27/24
16,457,16155,11/27/24
16,457,16156,11/27/24
16,457,16157,11/27/24
16,109,16158,11/27/24
16,454,16159,11/27/24
16,454,16160,11/27/24
16,454,16161,11/27/24
16,454,16162,11/27/24
16,454,16163,11/27/24
16,454,16164,11/27/24
16,107,16101,11/27/24
16,114,16102,11/27/24
16,114,16103,11/27/24
16,114,16104,11/27/24
16,114,16105,11/27/24
16,143,16106,11/27/24
16,555,16107,11/27/24
16,552,16001,11/27/24
16,552,16002,11/27/24
16,552,16008,11/27/24
16,146,16003,11/27/24
16,146,16006,11/27/24
16,554,16004,11/27/24
16,554,16005,11/27/24
16,122,16007,11/27/24
16,154,16009,11/27/24
16,155,16076,11/27/24
16,155,16080,11/27/24
16,153,16077,11/27/24
16,150,16078,11/27/24
16,150,16079,11/27/24
16,556,16081,11/27/24
16,556,16082,11/27/24
16,556,16086,11/27/24
16,138,16083,11/27/24
16,138,16084,11/27/24
16,138,16085,11/27/24
16,132,16087,11/27/24
16,156,16126,11/27/24
16,156,16132,11/27/24
16,151,16127,11/27/24
16,149,16128,11/27/24
16,553,16129,11/27/24
16,135,16130,11/27/24
16,135,16131,11/27/24
16,115,16176,11/27/24
16,115,16177,11/27/24
16,115,16178,11/27/24
16,115,16179,11/27/24
16,455,16180,11/27/24
16,455,16181,11/27/24
16,455,16182,11/27/24
16,456,16183,11/27/24
16,456,16184,11/27/24
16,551,16201,11/27/24
16,551,16202,11/27/24
16,551,16203,11/27/24
16,551,16204,11/27/24
16,551,16205,11/27/24
16,550,16206,11/27/24
16,550,16207,11/27/24
16,550,16208,11/27/24
16,458,16209,11/27/24
16,130,16210,11/27/24
16,130,16211,11/27/24
16,130,16212,11/27/24
16,129,16213,11/27/24
16,110,16051,11/27/24
16,112,16052,11/27/24
16,123,16053,11/27/24
16,123,16054,11/27/24
16,124,16055,11/27/24
16,124,16056,11/27/24
16,124,16057,11/27/24
16,145,16058,11/27/24
16,120,16026,11/27/24
16,120,16027,11/27/24
16,106,16028,11/27/24
16,106,16034,11/27/24
16,126,16029,11/27/24
16,133,16030,11/27/24
16,133,16031,11/27/24
16,133,16032,11/27/24
16,133,16033,11/27/24
17,113,17141,11/29/24
17,113,17142,11/29/24
17,113,17143,11/29/24
17,111,17041,11/29/24
17,110,17042,11/29/24
17,125,17161,11/29/24
17,125,17165,11/30/24
17,125,17166,11/30/24
17,125,17167,11/30/24
17,125,17168,11/30/24
17,125,17169,11/30/24
17,125,17170,11/30/24
17,124,17081,11/29/24
17,122,17061,11/29/24
17,112,17062,11/29/24
17,112,17063,11/29/24
17,119,17121,11/29/24
17,119,17122,11/29/24
17,119,17123,11/29/24
17,450,17124,11/29/24
17,450,17125,11/29/24
17,450,17126,11/29/24
17,450,17127,11/29/24
17,128,17128,11/29/24
17,114,17001,11/29/24
17,114,17064,11/29/24
17,126,17002,11/29/24
17,126,17003,11/29/24
17,126,17004,11/29/24
17,126,17005,11/29/24
17,453,17082,11/30/24
17,115,17083,11/30/24
17,130,17065,11/30/24
17,464,17066,11/30/24
17,463,17067,11/30/24
17,465,17068,11/30/24
17,101,17043,11/30/24
17,455,17044,11/30/24
17,455,17045,11/30/24
17,201,17129,11/30/24
17,201,17130,11/30/24
17,201,17131,11/30/24
17,201,17132,11/30/24
17,201,17133,11/30/24
17,459,17134,11/30/24
17,459,17135,11/30/24
17,459,17136,11/30/24
17,459,17137,11/30/24
17,459,17138,11/30/24
17,117,17162,11/30/24
17,117,17163,11/30/24
17,117,17164,11/30/24
17,109,17021,11/30/24
17,109,17022,11/30/24
17,123,17023,11/30/24
17,462,17024,11/30/24
17,462,17025,11/30/24
17,452,17144,11/30/24
17,452,17145,11/30/24
17,452,17146,11/30/24
17,460,17147,11/30/24
17,460,17148,11/30/24
17,460,17149,11/30/24
17,460,17150,11/30/24
17,461,17151,11/30/24
17,461,17152,11/30/24
17,461,17153,11/30/24
17,461,17154,11/30/24
17,456,17006,11/30/24
17,456,17007,11/30/24
17,456,17008,11/30/24
17,456,17009,11/30/24
17,456,17010,11/30/24
17,466,17011,11/30/24
17,466,17012,11/30/24
17,466,17013,11/30/24
17,466,17014,11/30/24
17,121,17101,11/29/24
17,121,17102,11/29/24
17,121,17103,11/29/24
17,120,17104,11/29/24
17,120,17105,11/29/24
17,120,17106,11/29/24
17,120,17107,11/29/24
17,120,17108,11/29/24
17,120,17109,11/29/24
18,150,18047,12/6/24
18,109,18048,12/6/24
18,111,18049,12/6/24
18,145,18050,12/6/24
18,451,18137,12/6/24
18,133,18138,12/6/24
18,133,18139,12/6/24
18,135,18140,12/6/24
18,450,18141,12/6/24
18,450,18142,12/6/24
18,450,18143,12/6/24
18,450,18144,12/6/24
18,450,18145,12/6/24
18,453,18070,12/6/24
18,453,18071,12/6/24
18,453,18072,12/6/24
18,152,18073,12/6/24
18,152,18074,12/6/24
18,152,18075,12/6/24
18,152,18076,12/6/24
18,152,18077,12/6/24
18,152,18078,12/6/24
18,123,18079,12/6/24
18,454,18093,12/6/24
18,129,18094,12/6/24
18,129,18095,12/6/24
18,129,18096,12/6/24
18,129,18097,12/6/24
18,129,18098,12/6/24
18,128,18099,12/6/24
18,118,18024,12/6/24
18,118,18025,12/6/24
18,118,18026,12/6/24
18,151,18027,12/6/24
18,151,18028,12/6/24
18,122,18001,12/6/24
18,122,18002,12/6/24
18,122,18003,12/6/24
18,122,18004,12/6/24
18,122,18005,12/6/24
18,122,18006,12/6/24
18,107,18007,12/6/24
18,107,18008,12/6/24
18,107,18009,12/6/24
18,107,18010,12/6/24
18,112,18180,12/6/24
18,455,18181,12/6/24
18,455,18182,12/6/24
18,142,18183,12/6/24
18,142,18184,12/6/24
18,142,18185,12/6/24
18,106,18146,12/7/24
18,101,18011,12/7/24
18,101,18012,12/7/24
18,103,18186,12/7/24
18,104,18187,12/7/24
18,147,18080,12/7/24
18,154,18051,12/7/24
18,154,18052,12/7/24
18,452,18053,12/7/24
18,452,18054,12/7/24
18,452,18055,12/7/24
18,452,18056,12/7/24
20,103,20076,2/25/25
20,101,20077,2/25/25
20,101,20078,2/25/25
20,101,20079,2/25/25
20,101,20080,2/25/25
20,101,20081,2/25/25
20,102,20082,2/25/25
20,102,20083,2/25/25
20,130,20084,2/25/25
20,130,20085,2/25/25
20,130,20086,2/25/25
20,511,20126,2/25/25
20,111,20127,2/25/25
20,113,20128,2/25/25
20,113,20129,2/25/25
20,113,20130,2/25/25
20,113,20131,2/25/25
20,126,20026,2/25/25
20,126,20027,2/25/25
20,126,20028,2/25/25
20,126,20029,2/25/25
20,124,20030,2/25/25
20,124,20031,2/25/25
20,128,20032,2/25/25
20,127,20033,2/25/25
20,106,20001,2/25/25
20,106,20002,2/25/25
20,108,20003,2/25/25
20,108,20004,2/25/25
20,108,20005,2/25/25
20,107,20006,2/25/25
20,109,20007,2/25/25
20,109,20008,2/25/25
20,109,20009,2/25/25
20,109,20010,2/25/25
20,119,20051,2/25/25
20,512,20052,2/25/25
20,120,20053,2/25/25
20,114,20054,2/25/25
20,114,20055,2/25/25
20,117,20101,2/25/25
20,115,20102,2/25/25
20,122,20103,2/25/25
20,122,20104,2/25/25
20,122,20105,2/25/25
20,122,20106,2/25/25
20,122,20107,2/25/25
20,123,20108,2/25/25
20,123,20109,2/25/25
20,123,20110,2/25/25
20,123,20111,2/25/25
20,123,20112,2/25/25
20,123,20113,2/25/25
20,456,20034,2/26/25
20,451,20087,2/26/25
20,451,20088,2/26/25
20,451,20089,2/26/25
20,519,20114,2/26/25
20,521,20115,2/26/25
20,521,20116,2/26/25
20,521,20117,2/26/25
20,521,20118,2/26/25
20,515,20056,2/26/25
20,520,20132,2/26/25
20,520,20133,2/26/25
20,522,20134,2/26/25
20,105,20011,2/26/25
20,452,20012,2/26/25
21,113,21093,3/15/25
21,113,21094,3/15/25
21,113,21095,3/15/25
21,104,21096,3/15/25
21,104,21097,3/15/25
21,104,21098,3/15/25
21,109,21099,3/15/25
21,101,21100,3/16/25
21,101,21101,3/16/25
21,101,21102,3/16/25
21,101,21103,3/16/25
21,452,21104,3/16/25
21,453,21105,3/16/25
21,453,21106,3/16/25
21,102,21001,3/15/25
21,102,21002,3/15/25
21,102,21003,3/15/25
21,102,21004,3/15/25
21,102,21005,3/15/25
21,102,21006,3/15/25
21,102,21007,3/15/25
21,119,21008,3/15/25
21,119,21009,3/15/25
21,119,21010,3/15/25
21,119,21011,3/15/25
21,117,21012,3/16/25
21,450,21013,3/16/25
21,110,21014,3/16/25
21,110,21015,3/16/25
21,110,21016,3/16/25
21,110,21017,3/16/25
21,110,21018,3/16/25
21,110,21019,3/16/25
21,105,21075,3/15/25
21,105,21076,3/15/25
21,107,21077,3/15/25
21,120,21078,3/15/25
21,120,21079,3/15/25
21,118,21080,3/15/25
21,300,21081,3/16/25
21,112,21082,3/16/25
21,112,21083,3/16/25
21,112,21084,3/16/25
22,106,22066,10/14/24
22,106,22067,10/14/24
22,113,22068,10/14/24
22,109,22040,10/14/24
22,109,22041,10/14/24
22,109,22042,10/14/24
22,575,22043,10/14/24
22,119,22078,10/14/24
22,117,22079,10/14/24
22,117,22080,10/14/24
22,101,22001,10/14/24
22,101,22002,10/14/24
22,101,22003,10/14/24
22,450,22004,10/14/24
22,108,22027,10/14/24
22,108,22028,10/14/24
22,107,22029,10/14/24
22,107,22030,10/14/24
22,111,22031,10/14/24
22,111,22032,10/14/24
22,112,22053,10/14/24
22,112,22054,10/14/24
22,102,22055,10/14/24
22,102,22056,10/14/24
22,103,22014,10/14/24
22,103,22015,10/14/24
22,103,22016,10/14/24
22,105,22017,10/14/24
22,120,22089,10/14/24
