base_hh_intrvwr,base_hh_vst_date,base_hh_com_code,base_hh_house_code,base_hh_extr_wall,base_hh_mat_wall,base_hh_mat_wall_oth,base_hh_mat_roof,base_hh_mat_roof_oth,base_hh_mat_floor,base_hh_mat_floor_oth,base_hh_num_sleep_spce,base_hh_wtr_source,base_hh_wtr_source_oth,base_hh_electrct,base_hh_electrct_hrs,base_hh_spryd_insect,base_hh_reside_time,base_hh_reside_yrs,base_hh_reside_mnth,base_hh_net_noninsect,base_hh_net_insect,base_hh_net_deliver,base_hh_net_hohh,base_hh_net_tx,base_hh_net_tx_time,base_hh_hohh_trvl,base_hh_trvl_quant,base_hh_trvl_ovrnght,base_hh_nights_spent,base_hh_destin,base_hh_trip_reasn___1,base_hh_trip_reasn___2,base_hh_trip_reasn___3,base_hh_trip_reasn___4,base_hh_trip_reasn___5,base_hh_trip_reasn___6,base_hh_trip_reasn___99,base_hh_trip_reasn_oth,base_hh_trip_wrk___0,base_hh_trip_wrk___1,base_hh_trip_wrk___2,base_hh_trip_wrk___3,base_hh_trip_wrk___4,base_hh_trip_wrk___5,base_hh_trip_wrk___6,base_hh_trip_wrk___7,base_hh_trip_wrk___8,base_hh_trip_wrk___9,base_hh_trip_wrk___99,base_hh_trip_wrk_oth,base_hh_trip_trnsprt___1,base_hh_trip_trnsprt___2,base_hh_trip_trnsprt___3,base_hh_trip_trnsprt___4,base_hh_trip_trnsprt___99,base_hh_trip_trnsprt_oth,base_hh_sleep_plce___1,base_hh_sleep_plce___2,base_hh_sleep_plce___3,base_hh_sleep_plce___99,base_hh_plce_oth,base_hh_net_plce1,base_hh_net_plce2,base_hh_net_plce3,base_hh_net_plce4,encuesta_basal_household_complete
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
7,11/1/24,01,113,3,2,,3,,3,,2,2,,2,,2,2,20,,1,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/1/24,01,139,3,2,,3,,1,,1,2,,2,,2,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/1/24,01,104,3,2,,3,,1,,2,2,,2,,2,2,2,,1,2,1,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/1/24,01,456,3,1,,3,,3,,4,2,,2,,2,2,21,,2,2,1,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
2,11/1/24,01,450,2,99,Tripley,3,,1,,2,99,"No tiene en su casa, trae de la casa de su mamá",2,,2,1,,,1,2,1,1,1,3,1,4,1,7,"Indiana, Loreto",1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,,1,,,,1
2,11/1/24,01,600,2,99,Tripley,3,,3,,3,99,Pozo artesiano,2,,1,2,10,,0,3,1,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/1/24,01,453,3,1,,3,,3,,2,2,,2,,1,1,,,0,0,,,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/1/24,01,458,2,2,,3,,3,,2,2,,2,,98,2,3,,0,3,98,1,98,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
9,11/1/24,01,114,3,1,,3,,3,,3,2,,2,,1,1,,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/1/24,01,147,3,1,,3,,3,,5,2,,2,,1,2,15,,0,6,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/1/24,01,452,3,1,,3,,4,,1,2,,2,,2,2,2,,0,3,1,1,1,1,1,4,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/1/24,01,700,2,2,,3,,3,,3,2,,2,,2,1,,,0,4,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/1/24,01,150,2,2,,3,,3,,1,2,,2,,2,1,,,0,2,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,11/2/24,01,148,2,99,Triplay,3,,3,,1,2,,2,,2,2,21,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/2/24,01,107,3,1,,3,,3,,2,99,Pozo artesiano,2,,1,1,,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/2/24,01,137,3,2,,3,,3,,1,2,,2,,1,1,,,0,2,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/2/24,01,470,3,2,,3,,3,,1,2,,2,,2,2,2,,0,2,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/2/24,01,487,3,2,,3,,1,,1,2,,2,,1,2,5,,0,1,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11/2/24,01,483,3,2,,3,,2,,1,5,,1,,2,2,3,,0,1,3,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,11/2/24,01,463,3,2,,3,,1,,3,2,,2,,2,2,6,,3,0,,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
10,11/2/24,01,467,3,2,,3,,2,,2,2,,2,,98,2,8,,0,2,98,1,98,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/2/24,01,465,3,2,,3,,3,,1,2,,2,,1,3,,2,0,1,98,1,98,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/2/24,01,146,2,2,,3,,1,,1,2,,2,,2,1,,,0,4,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/2/24,01,138,3,2,,3,,3,,1,2,,2,,1,2,4,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/2/24,01,454,3,1,,3,,3,,3,2,,2,,2,2,3,,1,0,,1,,,1,3,1,7,Iquitos,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,1,0,0,0,,1,,,,1
5,11/2/24,01,469,3,2,,3,,3,,2,2,,2,,2,2,5,,0,2,1,1,1,1,1,4,1,2,Iquitos,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,1,0,0,0,,1,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
7,11/3/24,01,468,3,1,,3,,3,,6,2,,2,,98,2,8,,1,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/3/24,01,490,3,99,Calamina,3,,1,,1,3,,2,,1,2,12,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/3/24,01,133,3,1,,3,,3,,2,2,,2,,1,2,16,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
6,11/3/24,01,130,2,99,Esteras,3,,3,,1,2,,2,,1,2,1,,2,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,11/3/24,01,485,2,99,Estera,3,,1,,1,2,,2,,2,2,3,,1,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/3/24,01,131,3,2,,3,,2,,1,2,,2,,2,2,10,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/3/24,01,486,3,2,,3,,3,,4,2,,2,,2,1,,,0,2,1,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/3/24,01,489,3,1,,3,,1,,1,2,,2,,2,1,,,0,1,98,1,98,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/3/24,01,488,3,2,,3,,1,,1,2,,2,,98,2,1,,0,2,2,1,1,2,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
2,11/3/24,01,481,3,2,,3,,3,,3,99,Pozo artesiano,2,,2,2,20,,0,3,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
9,11/3/24,01,124,3,1,,3,,3,,2,2,,2,,2,2,21,,0,4,2,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
5,11/3/24,01,477,3,2,,3,,3,,1,2,,2,,1,2,3,,2,0,,1,,,1,20,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/3/24,01,471,3,2,,3,,2,,2,2,,2,,2,2,21,,0,3,1,1,1,1,1,1,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/3/24,01,480,3,2,,3,,3,,1,2,,1,,1,2,8,,0,3,1,1,1,1,1,4,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/3/24,01,132,2,2,,3,,1,,2,2,,2,,2,2,13,,0,2,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/3/24,01,478,3,1,,3,,3,,1,2,,2,,2,2,6,,0,2,2,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,11/4/24,01,178,2,99,Triplay,3,,3,,2,2,,2,,2,2,21,,1,5,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11/4/24,01,507,2,2,,3,,2,,1,2,,2,,2,1,,,1,0,,1,,,1,1,1,1,"Nauta, Iquitos",0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,,1,0,0,0,,1,,,,1
6,11/4/24,01,512,1,2,,3,,2,,1,2,,1,,2,1,,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/4/24,01,179,3,2,,3,,3,,2,2,,2,,98,1,,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/4/24,01,206,3,2,,3,,3,,3,2,,2,,98,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/4/24,01,207,3,1,,3,,3,,3,2,,2,,98,1,,,3,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/4/24,01,219,3,1,,3,,3,,3,2,,2,,98,1,,,0,3,1,1,1,1,1,7,1,6,Rio Nanay,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,,1,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0
9,11/4/24,01,173,3,2,,3,,1,,4,2,,2,,2,2,4,,0,4,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/4/24,01,193,3,1,,3,,3,,1,2,,2,,2,1,,,0,1,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/4/24,01,197,3,2,,3,,3,,1,2,,2,,2,2,1,,0,2,98,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/4/24,01,203,3,1,,3,,3,,1,2,,2,,2,1,,,0,1,98,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11/4/24,01,202,3,2,,3,,3,,1,2,,2,,2,3,,6,0,2,98,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/4/24,01,174,2,2,,3,,3,,1,2,,2,,2,2,18,,0,1,98,1,1,98,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/4/24,01,192,3,1,,3,,3,,2,2,,2,,2,2,7,,0,3,98,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/4/24,01,198,2,2,,3,,1,,1,2,,2,,2,3,,8,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/4/24,01,199,2,2,,3,,3,,3,2,,2,,98,2,5,,0,4,98,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/4/24,01,180,3,99,Triplay,3,,3,,1,2,,2,,1,2,21,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/4/24,01,183,3,99,Triplay,3,,1,,2,2,,2,,1,1,,,3,2,1,1,2,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/4/24,01,503,3,1,,1,,3,,3,3,,1,,2,2,1,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/4/24,01,493,3,99,Calamina,3,,1,,3,2,,1,,2,2,16,,0,5,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/4/24,01,209,3,1,,3,,3,,3,2,,2,,1,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/4/24,01,511,3,2,,3,,3,,2,2,,2,,1,1,,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/4/24,01,495,3,1,,3,,4,,3,99,Pozo artesiano,2,,1,1,,,0,3,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/4/24,01,497,2,99,Tripley,3,,1,,3,99,Pozo artesiano,2,,1,2,21,,0,3,98,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/4/24,01,172,3,2,,3,,3,,2,99,De la posta,2,,2,2,2,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/4/24,01,181,3,99,Ladrillo y tripley,3,,1,,2,99,Pozo artesiano,2,,98,1,,,0,3,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/4/24,01,494,3,1,,3,,3,,1,1,,2,,2,3,,1,1,0,,1,,,1,20,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/4/24,01,189,3,2,,3,,1,,2,2,,2,,2,2,20,,3,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/4/24,01,195,3,2,,3,,1,,3,2,,2,,2,2,5,,1,3,1,1,1,1,1,5,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
5,11/4/24,01,182,3,2,,3,,3,,2,2,,2,,1,2,5,,0,4,1,1,1,1,1,1,2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/4/24,01,156,3,1,,3,,3,,5,2,,2,,2,2,21,,0,6,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/4/24,01,141,3,2,,1,,1,,2,2,,2,,2,2,20,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/4/24,01,155,3,1,,3,,1,,2,2,,2,,2,1,,,2,3,1,2,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/4/24,01,210,3,1,,1,,3,,3,2,,2,,2,1,,,0,2,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
6,11/6/24,01,524,2,99,Triplay,3,,3,,1,2,,1,,2,2,1,,1,0,,1,,,1,1,1,14,"Palmeras, Bajo Amazonas",0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,,1,0,0,0,,1,,,,1
6,11/6/24,01,521,3,99,Tabla,3,,3,,4,2,,2,,2,2,17,,0,4,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,11/6/24,01,229,3,1,,3,,3,,2,2,,2,,2,2,21,,0,2,2,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/6/24,01,520,3,1,,3,,3,,2,2,,2,,2,2,21,,0,2,2,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
8,11/6/24,01,242,3,1,,3,,3,,2,2,,2,,2,1,,,0,1,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/6/24,01,461,2,99,Esteras,3,,1,,1,1,,2,,1,2,10,,1,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
2,11/6/24,01,460,3,2,,3,,3,,2,99,Pozo artesiano,2,,2,2,6,,0,3,2,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/6/24,01,227,3,1,,3,,3,,2,2,,2,,2,2,5,,2,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
9,11/6/24,01,519,3,1,,3,,3,,3,2,,2,,2,1,,,0,3,3,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/6/24,01,226,3,2,,3,,3,,1,2,,2,,2,2,8,,0,2,1,1,1,3,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
4,11/6/24,01,224,3,1,,3,,3,,3,2,,2,,2,2,5,,4,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/6/24,01,230,3,2,,3,,3,,4,2,,2,,2,1,,,5,0,,1,,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
7,11/6/24,01,221,3,1,,3,,3,,2,2,,2,,1,2,15,,3,2,1,1,2,,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
10,11/6/24,01,518,3,2,,3,,3,,3,2,,2,,2,2,16,,0,3,1,1,1,1,2,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,1
